,Voltage(V),Bare Electrode Current (A),PVP Electrode Current (A),Chitosan Electrode Current(A),Chitosan GO Electrode Current(A)
6058,0.142,-0.00001121,-0.00002877,-0.0001043,-0.00007715
6059,0.141,-0.00001136,-0.00002909,-0.000104,-0.00007747
6060,0.14,-0.00001152,-0.00002941,-0.0001037,-0.00007779
6061,0.139,-0.0000117,-0.00002973,-0.0001037,-0.00007779
6062,0.138,-0.00001185,-0.00003005,-0.0001033,-0.00007811
6063,0.137,-0.00001203,-0.00003069,-0.0001033,-0.00007811
6064,0.136,-0.00001219,-0.00003101,-0.000103,-0.00007843
6065,0.135,-0.00001234,-0.00003133,-0.0001027,-0.00007843
6066,0.134,-0.00001252,-0.00003166,-0.0001024,-0.00007875
6067,0.133,-0.00001271,-0.00003198,-0.0001021,-0.00007875
6068,0.132,-0.00001286,-0.0000323,-0.0001017,-0.00007875
6069,0.131,-0.00001304,-0.00003262,-0.0001014,-0.00007907
6070,0.13,-0.00001323,-0.00003294,-0.0001011,-0.00007907
6071,0.129,-0.00001341,-0.00003326,-0.0001008,-0.00007907
6072,0.128,-0.00001356,-0.0000339,-0.0001005,-0.00007907
6073,0.127,-0.00001375,-0.00003422,-0.0001001,-0.00007907
6074,0.126,-0.00001393,-0.00003454,-0.00009981,-0.00007907
6075,0.125,-0.00001414,-0.00003486,-0.00009917,-0.00007939
6076,0.124,-0.0000143,-0.00003518,-0.00009885,-0.00007939
6077,0.123,-0.00001448,-0.0000355,-0.00009853,-0.00007939
6078,0.122,-0.00001469,-0.00003614,-0.00009821,-0.00007939
6079,0.121,-0.00001488,-0.00003646,-0.00009757,-0.00007939
6080,0.12,-0.00001506,-0.00003678,-0.00009725,-0.00007907
6081,0.119,-0.00001524,-0.0000371,-0.00009692,-0.00007907
6082,0.118,-0.00001546,-0.00003742,-0.0000966,-0.00007907
6083,0.117,-0.00001564,-0.00003774,-0.00009596,-0.00007907
6084,0.116,-0.00001582,-0.00003806,-0.00009564,-0.00007907
6085,0.115,-0.00001604,-0.00003838,-0.000095,-0.00007907
6086,0.114,-0.00001622,-0.0000387,-0.00009468,-0.00007907
6087,0.113,-0.00001643,-0.00003902,-0.00009436,-0.00007875
6088,0.112,-0.00001662,-0.00003966,-0.00009371,-0.00007875
6089,0.111,-0.00001683,-0.00003998,-0.00009339,-0.00007875
6090,0.11,-0.00001705,-0.0000403,-0.00009275,-0.00007875
6091,0.109,-0.00001723,-0.00004062,-0.00009243,-0.00007875
6092,0.108,-0.00001744,-0.00004094,-0.00009179,-0.00007843
6093,0.107,-0.00001766,-0.00004126,-0.00009147,-0.00007843
6094,0.106,-0.00001787,-0.00004158,-0.00009115,-0.00007811
6095,0.105,-0.00001808,-0.0000419,-0.0000905,-0.00007811
6096,0.104,-0.00001827,-0.00004222,-0.00009018,-0.00007811
6097,0.103,-0.00001851,-0.00004286,-0.00008954,-0.00007779
6098,0.102,-0.00001873,-0.00004318,-0.00008922,-0.00007779
6099,0.101,-0.00001894,-0.0000435,-0.0000889,-0.00007779
6100,0.1,-0.00001915,-0.00004382,-0.00008826,-0.00007747
6101,0.099,-0.00001937,-0.00004414,-0.00008794,-0.00007747
6102,0.098,-0.00001958,-0.00004446,-0.00008729,-0.00007715
6103,0.097,-0.00001983,-0.00004478,-0.00008697,-0.00007715
6104,0.096,-0.00002004,-0.0000451,-0.00008665,-0.00007683
6105,0.095,-0.00002025,-0.00004542,-0.00008601,-0.00007683
6106,0.094,-0.0000205,-0.00004574,-0.00008569,-0.00007651
6107,0.093,-0.00002071,-0.00004606,-0.00008537,-0.00007651
6108,0.092,-0.00002093,-0.00004638,-0.00008472,-0.00007651
6109,0.091,-0.00002117,-0.0000467,-0.0000844,-0.00007619
6110,0.09,-0.00002141,-0.00004702,-0.00008376,-0.00007587
6111,0.089,-0.00002163,-0.00004734,-0.00008344,-0.00007587
6112,0.088,-0.00002184,-0.00004798,-0.00008312,-0.00007555
6113,0.087,-0.00002209,-0.0000483,-0.0000828,-0.00007555
6114,0.086,-0.00002233,-0.00004862,-0.00008216,-0.00007555
6115,0.085,-0.00002254,-0.00004894,-0.00008184,-0.00007555
6116,0.084,-0.00002279,-0.00004926,-0.00008151,-0.00007523
6117,0.083,-0.00002303,-0.00004926,-0.00008119,-0.00007523
6118,0.082,-0.00002328,-0.0000499,-0.00008055,-0.00007459
6119,0.081,-0.00002352,-0.00005022,-0.00008023,-0.00007459
6120,0.08,-0.00002377,-0.00005022,-0.00007991,-0.00007427
6121,0.079,-0.00002398,-0.00005086,-0.00007959,-0.00007427
6122,0.078,-0.00002423,-0.00005118,-0.00007895,-0.00007395
6123,0.077,-0.0000245,-0.00005118,-0.00007862,-0.00007395
6124,0.076,-0.00002471,-0.0000515,-0.0000783,-0.00007363
6125,0.075,-0.00002496,-0.00005182,-0.00007798,-0.00007363
6126,0.074,-0.0000252,-0.00005214,-0.00007734,-0.00007331
6127,0.073,-0.00002548,-0.00005246,-0.00007702,-0.00007331
6128,0.072,-0.00002572,-0.00005278,-0.0000767,-0.00007299
6129,0.071,-0.00002597,-0.0000531,-0.00007638,-0.00007299
6130,0.07,-0.00002621,-0.00005342,-0.00007606,-0.00007267
6131,0.069,-0.00002646,-0.00005374,-0.00007574,-0.00007267
6132,0.068,-0.00002673,-0.00005406,-0.00007541,-0.00007235
6133,0.067,-0.00002697,-0.00005438,-0.00007509,-0.00007235
6134,0.066,-0.00002725,-0.00005438,-0.00007445,-0.00007203
6135,0.065,-0.00002746,-0.0000547,-0.00007413,-0.00007203
6136,0.064,-0.00002774,-0.00005502,-0.00007381,-0.00007171
6137,0.063,-0.00002801,-0.00005534,-0.00007349,-0.00007139
6138,0.062,-0.00002826,-0.00005566,-0.00007317,-0.00007107
6139,0.061,-0.00002853,-0.00005598,-0.00007285,-0.00007139
6140,0.06,-0.00002878,-0.0000563,-0.00007252,-0.00007075
6141,0.059,-0.00002902,-0.00005662,-0.0000722,-0.00007075
6142,0.058,-0.0000293,-0.00005694,-0.00007188,-0.00007043
6143,0.057,-0.00002957,-0.00005694,-0.00007156,-0.00007043
6144,0.056,-0.00002982,-0.00005726,-0.00007124,-0.00007011
6145,0.055,-0.00003009,-0.00005758,-0.00007092,-0.00007011
6146,0.054,-0.00003034,-0.0000579,-0.0000706,-0.00006979
6147,0.053,-0.00003061,-0.0000579,-0.00007028,-0.00006979
6148,0.052,-0.00003089,-0.00005822,-0.00006996,-0.00006947
6149,0.051,-0.00003113,-0.00005854,-0.00006996,-0.00006947
6150,0.05,-0.0000314,-0.00005886,-0.00006931,-0.00006914
6151,0.049,-0.00003168,-0.00005918,-0.00006931,-0.00006914
6152,0.048,-0.00003195,-0.00005918,-0.00006899,-0.00006882
6153,0.047,-0.0000322,-0.0000595,-0.00006867,-0.00006882
6154,0.046,-0.00003247,-0.00005982,-0.00006835,-0.0000685
6155,0.045,-0.00003275,-0.00005982,-0.00006803,-0.0000685
6156,0.044,-0.00003302,-0.00006014,-0.00006771,-0.00006818
6157,0.043,-0.00003327,-0.00006046,-0.00006739,-0.00006786
6158,0.042,-0.00003354,-0.00006078,-0.00006707,-0.00006786
6159,0.041,-0.00003382,-0.00006078,-0.00006707,-0.00006786
6160,0.04,-0.00003409,-0.0000611,-0.00006675,-0.00006754
6161,0.039,-0.00003437,-0.0000611,-0.00006642,-0.00006722
6162,0.038,-0.00003461,-0.00006142,-0.0000661,-0.00006722
6163,0.037,-0.00003489,-0.00006174,-0.00006578,-0.00006722
6164,0.036,-0.00003516,-0.00006206,-0.00006546,-0.0000669
6165,0.035,-0.00003544,-0.00006206,-0.00006546,-0.0000669
6166,0.034,-0.00003571,-0.00006238,-0.00006514,-0.00006658
6167,0.033,-0.00003596,-0.00006238,-0.00006482,-0.00006658
6168,0.032,-0.00003623,-0.0000627,-0.0000645,-0.00006626
6169,0.031,-0.00003651,-0.0000627,-0.00006418,-0.00006594
6170,0.03,-0.00003678,-0.00006302,-0.00006418,-0.00006594
6171,0.029,-0.00003706,-0.00006302,-0.00006386,-0.00006562
6172,0.028,-0.00003733,-0.00006334,-0.00006354,-0.00006562
6173,0.027,-0.00003761,-0.00006334,-0.00006321,-0.0000653
6174,0.026,-0.00003788,-0.00006366,-0.00006321,-0.0000653
6175,0.025,-0.00003813,-0.00006398,-0.00006289,-0.0000653
6176,0.024,-0.0000384,-0.00006398,-0.00006257,-0.00006498
6177,0.023,-0.00003868,-0.0000643,-0.00006257,-0.00006466
6178,0.022,-0.00003895,-0.0000643,-0.00006225,-0.00006466
6179,0.021,-0.0000392,-0.00006462,-0.00006193,-0.00006466
6180,0.02,-0.00003947,-0.00006462,-0.00006161,-0.00006434
6181,0.019,-0.00003975,-0.00006462,-0.00006161,-0.00006434
6182,0.018,-0.00004002,-0.00006494,-0.00006129,-0.00006402
6183,0.017,-0.0000403,-0.00006494,-0.00006129,-0.00006402
6184,0.016,-0.00004054,-0.00006526,-0.00006097,-0.0000637
6185,0.015,-0.00004082,-0.00006526,-0.00006065,-0.00006338
6186,0.014,-0.00004109,-0.00006558,-0.00006065,-0.00006338
6187,0.013,-0.00004137,-0.00006558,-0.00006032,-0.00006338
6188,0.012,-0.00004161,-0.00006558,-0.00006,-0.00006306
6189,0.011,-0.00004188,-0.0000659,-0.00006,-0.00006306
6190,0.01,-0.00004213,-0.0000659,-0.00005968,-0.00006274
6191,0.009,-0.0000424,-0.00006622,-0.00005968,-0.00006274
6192,0.008,-0.00004268,-0.00006622,-0.00005936,-0.00006274
6193,0.007,-0.00004292,-0.00006622,-0.00005904,-0.00006242
6194,0.006,-0.0000432,-0.00006654,-0.00005904,-0.00006242
6195,0.005,-0.00004344,-0.00006654,-0.00005872,-0.0000621
6196,0.004,-0.00004369,-0.00006654,-0.00005872,-0.0000621
6197,0.003,-0.00004396,-0.00006686,-0.0000584,-0.00006178
6198,0.002,-0.00004421,-0.00006686,-0.00005808,-0.00006178
6199,0.001,-0.00004448,-0.00006686,-0.00005808,-0.00006146
6200,0,-0.00004473,-0.00006718,-0.00005776,-0.00006178
6201,-0.001,-0.000045,-0.00006718,-0.00005776,-0.00006114
6202,-0.002,-0.00004525,-0.00006718,-0.00005744,-0.00006114
6203,-0.003,-0.00004549,-0.00006718,-0.00005744,-0.00006114
6204,-0.004,-0.00004576,-0.0000675,-0.00005711,-0.00006114
6205,-0.005,-0.00004601,-0.0000675,-0.00005679,-0.00006082
6206,-0.006,-0.00004625,-0.0000675,-0.00005679,-0.00006082
6207,-0.007,-0.0000465,-0.0000675,-0.00005647,-0.0000605
6208,-0.008,-0.00004674,-0.0000675,-0.00005647,-0.0000605
6209,-0.009,-0.00004699,-0.00006782,-0.00005615,-0.00006018
6210,-0.01,-0.00004723,-0.00006782,-0.00005615,-0.00006018
6211,-0.011,-0.00004748,-0.00006782,-0.00005583,-0.00006018
6212,-0.012,-0.00004772,-0.00006782,-0.00005583,-0.00005986
6213,-0.013,-0.00004796,-0.00006782,-0.00005551,-0.00005954
6214,-0.014,-0.00004821,-0.00006814,-0.00005551,-0.00005954
6215,-0.015,-0.00004842,-0.00006814,-0.00005519,-0.00005954
6216,-0.016,-0.00004867,-0.00006814,-0.00005519,-0.00005954
6217,-0.017,-0.00004891,-0.00006814,-0.00005487,-0.00005922
6218,-0.018,-0.00004913,-0.00006814,-0.00005487,-0.00005922
6219,-0.019,-0.00004937,-0.00006814,-0.00005455,-0.0000589
6220,-0.02,-0.00004961,-0.00006814,-0.00005455,-0.0000589
6221,-0.021,-0.00004983,-0.00006814,-0.00005422,-0.0000589
6222,-0.022,-0.00005004,-0.00006814,-0.00005422,-0.00005858
6223,-0.023,-0.00005029,-0.00006814,-0.0000539,-0.00005858
6224,-0.024,-0.0000505,-0.00006846,-0.0000539,-0.00005826
6225,-0.025,-0.00005071,-0.00006846,-0.00005358,-0.00005826
6226,-0.026,-0.00005093,-0.00006814,-0.00005358,-0.00005826
6227,-0.027,-0.00005114,-0.00006846,-0.00005326,-0.00005794
6228,-0.028,-0.00005139,-0.00006846,-0.00005326,-0.00005794
6229,-0.029,-0.0000516,-0.00006846,-0.00005294,-0.00005794
6230,-0.03,-0.00005178,-0.00006846,-0.00005294,-0.00005762
6231,-0.031,-0.000052,-0.00006846,-0.00005294,-0.00005762
6232,-0.032,-0.00005221,-0.00006846,-0.00005262,-0.00005762
6233,-0.033,-0.00005243,-0.00006846,-0.00005262,-0.00005729
6234,-0.034,-0.00005264,-0.00006846,-0.0000523,-0.00005729
6235,-0.035,-0.00005282,-0.00006846,-0.0000523,-0.00005697
6236,-0.036,-0.00005304,-0.00006846,-0.0000523,-0.00005697
6237,-0.037,-0.00005322,-0.00006846,-0.00005198,-0.00005697
6238,-0.038,-0.00005343,-0.00006846,-0.00005198,-0.00005665
6239,-0.039,-0.00005362,-0.00006846,-0.00005166,-0.00005665
6240,-0.04,-0.0000538,-0.00006846,-0.00005166,-0.00005665
6241,-0.041,-0.00005401,-0.00006814,-0.00005134,-0.00005633
6242,-0.042,-0.0000542,-0.00006846,-0.00005134,-0.00005633
6243,-0.043,-0.00005438,-0.00006814,-0.00005134,-0.00005601
6244,-0.044,-0.00005456,-0.00006814,-0.00005101,-0.00005601
6245,-0.045,-0.00005475,-0.00006814,-0.00005101,-0.00005601
6246,-0.046,-0.0000549,-0.00006814,-0.00005101,-0.00005569
6247,-0.047,-0.00005508,-0.00006814,-0.00005069,-0.00005569
6248,-0.048,-0.00005527,-0.00006814,-0.00005069,-0.00005569
6249,-0.049,-0.00005545,-0.00006814,-0.00005037,-0.00005537
6250,-0.05,-0.0000556,-0.00006814,-0.00005037,-0.00005537
6251,-0.051,-0.00005579,-0.00006814,-0.00005037,-0.00005537
6252,-0.052,-0.00005594,-0.00006814,-0.00005005,-0.00005537
6253,-0.053,-0.00005609,-0.00006782,-0.00005005,-0.00005505
6254,-0.054,-0.00005627,-0.00006782,-0.00004973,-0.00005505
6255,-0.055,-0.00005643,-0.00006782,-0.00004973,-0.00005505
6256,-0.056,-0.00005658,-0.00006782,-0.00004973,-0.00005473
6257,-0.057,-0.00005673,-0.00006782,-0.00004973,-0.00005441
6258,-0.058,-0.00005689,-0.00006782,-0.00004941,-0.00005441
6259,-0.059,-0.00005704,-0.0000675,-0.00004941,-0.00005441
6260,-0.06,-0.00005719,-0.0000675,-0.00004909,-0.00005441
6261,-0.061,-0.00005731,-0.0000675,-0.00004909,-0.00005441
6262,-0.062,-0.00005747,-0.0000675,-0.00004909,-0.00005409
6263,-0.063,-0.00005762,-0.0000675,-0.00004877,-0.00005409
6264,-0.064,-0.00005774,-0.0000675,-0.00004877,-0.00005409
6265,-0.065,-0.00005786,-0.0000675,-0.00004877,-0.00005377
6266,-0.066,-0.00005802,-0.00006718,-0.00004845,-0.00005377
6267,-0.067,-0.00005814,-0.00006718,-0.00004845,-0.00005377
6268,-0.068,-0.00005826,-0.00006718,-0.00004845,-0.00005345
6269,-0.069,-0.00005838,-0.00006718,-0.00004812,-0.00005345
6270,-0.07,-0.00005851,-0.00006686,-0.00004812,-0.00005345
6271,-0.071,-0.00005863,-0.00006686,-0.00004812,-0.00005313
6272,-0.072,-0.00005875,-0.00006686,-0.0000478,-0.00005313
6273,-0.073,-0.00005887,-0.00006686,-0.0000478,-0.00005281
6274,-0.074,-0.00005896,-0.00006654,-0.0000478,-0.00005281
6275,-0.075,-0.00005909,-0.00006654,-0.00004748,-0.00005281
6276,-0.076,-0.00005918,-0.00006654,-0.00004748,-0.00005281
6277,-0.077,-0.0000593,-0.00006622,-0.00004748,-0.00005249
6278,-0.078,-0.00005939,-0.00006622,-0.00004716,-0.00005249
6279,-0.079,-0.00005948,-0.00006622,-0.00004716,-0.00005249
6280,-0.08,-0.00005957,-0.00006622,-0.00004716,-0.00005249
6281,-0.081,-0.00005967,-0.0000659,-0.00004716,-0.00005217
6282,-0.082,-0.00005976,-0.0000659,-0.00004684,-0.00005217
6283,-0.083,-0.00005988,-0.0000659,-0.00004684,-0.00005217
6284,-0.084,-0.00005994,-0.0000659,-0.00004684,-0.00005217
6285,-0.085,-0.00006003,-0.00006558,-0.00004652,-0.00005185
6286,-0.086,-0.00006012,-0.00006558,-0.00004652,-0.00005185
6287,-0.087,-0.00006019,-0.00006558,-0.00004652,-0.00005153
6288,-0.088,-0.00006028,-0.00006526,-0.0000462,-0.00005153
6289,-0.089,-0.00006034,-0.00006526,-0.0000462,-0.00005153
6290,-0.09,-0.0000604,-0.00006526,-0.0000462,-0.00005153
6291,-0.091,-0.00006049,-0.00006494,-0.00004588,-0.00005121
6292,-0.092,-0.00006055,-0.00006494,-0.00004588,-0.00005121
6293,-0.093,-0.00006061,-0.00006494,-0.00004588,-0.00005121
6294,-0.094,-0.00006067,-0.00006494,-0.00004588,-0.00005089
6295,-0.095,-0.00006071,-0.00006494,-0.00004588,-0.00005089
6296,-0.096,-0.00006077,-0.00006462,-0.00004556,-0.00005089
6297,-0.097,-0.00006083,-0.00006462,-0.00004556,-0.00005089
6298,-0.098,-0.00006089,-0.0000643,-0.00004556,-0.00005089
6299,-0.099,-0.00006095,-0.0000643,-0.00004556,-0.00005057
6300,-0.1,-0.00006098,-0.0000643,-0.00004524,-0.00005057
6301,-0.101,-0.00006101,-0.00006398,-0.00004524,-0.00005057
6302,-0.102,-0.00006107,-0.00006398,-0.00004524,-0.00005025
6303,-0.103,-0.0000611,-0.00006398,-0.00004491,-0.00005025
6304,-0.104,-0.00006113,-0.00006398,-0.00004491,-0.00005025
6305,-0.105,-0.00006116,-0.00006366,-0.00004491,-0.00004993
6306,-0.106,-0.00006119,-0.00006366,-0.00004491,-0.00004993
6307,-0.107,-0.00006122,-0.00006366,-0.00004459,-0.00004993
6308,-0.108,-0.00006125,-0.00006334,-0.00004459,-0.00004993
6309,-0.109,-0.00006129,-0.00006334,-0.00004459,-0.00004993
6310,-0.11,-0.00006132,-0.00006302,-0.00004427,-0.00004993
6311,-0.111,-0.00006135,-0.00006302,-0.00004427,-0.00004961
6312,-0.112,-0.00006135,-0.00006302,-0.00004427,-0.00004961
6313,-0.113,-0.00006138,-0.00006302,-0.00004427,-0.00004929
6314,-0.114,-0.00006138,-0.0000627,-0.00004427,-0.00004929
6315,-0.115,-0.00006141,-0.0000627,-0.00004395,-0.00004929
6316,-0.116,-0.00006141,-0.0000627,-0.00004395,-0.00004929
6317,-0.117,-0.00006141,-0.00006238,-0.00004395,-0.00004929
6318,-0.118,-0.00006144,-0.00006238,-0.00004363,-0.00004897
6319,-0.119,-0.00006141,-0.00006238,-0.00004363,-0.00004897
6320,-0.12,-0.00006141,-0.00006206,-0.00004363,-0.00004897
6321,-0.121,-0.00006141,-0.00006206,-0.00004363,-0.00004865
6322,-0.122,-0.00006141,-0.00006206,-0.00004363,-0.00004865
6323,-0.123,-0.00006141,-0.00006174,-0.00004331,-0.00004865
6324,-0.124,-0.00006141,-0.00006174,-0.00004331,-0.00004865
6325,-0.125,-0.00006141,-0.00006174,-0.00004331,-0.00004865
6326,-0.126,-0.00006138,-0.00006142,-0.00004331,-0.00004833
6327,-0.127,-0.00006138,-0.00006142,-0.00004299,-0.00004833
6328,-0.128,-0.00006135,-0.0000611,-0.00004299,-0.00004833
6329,-0.129,-0.00006135,-0.0000611,-0.00004299,-0.00004801
6330,-0.13,-0.00006132,-0.0000611,-0.00004299,-0.00004833
6331,-0.131,-0.00006132,-0.00006078,-0.00004299,-0.00004801
6332,-0.132,-0.00006129,-0.00006078,-0.00004267,-0.00004801
6333,-0.133,-0.00006125,-0.00006078,-0.00004267,-0.00004769
6334,-0.134,-0.00006122,-0.00006046,-0.00004267,-0.00004801
6335,-0.135,-0.00006119,-0.00006046,-0.00004267,-0.00004769
6336,-0.136,-0.00006116,-0.00006046,-0.00004235,-0.00004769
6337,-0.137,-0.00006113,-0.00006046,-0.00004235,-0.00004737
6338,-0.138,-0.0000611,-0.00006014,-0.00004235,-0.00004769
6339,-0.139,-0.00006107,-0.00006014,-0.00004235,-0.00004737
6340,-0.14,-0.00006104,-0.00005982,-0.00004235,-0.00004737
6341,-0.141,-0.00006101,-0.00005982,-0.00004202,-0.00004737
6342,-0.142,-0.00006098,-0.00005982,-0.00004202,-0.00004737
6343,-0.143,-0.00006092,-0.0000595,-0.00004202,-0.00004737
6344,-0.144,-0.00006089,-0.0000595,-0.00004202,-0.00004705
6345,-0.145,-0.00006083,-0.0000595,-0.00004202,-0.00004673
6346,-0.146,-0.0000608,-0.00005918,-0.0000417,-0.00004705
6347,-0.147,-0.00006077,-0.00005918,-0.0000417,-0.00004705
6348,-0.148,-0.00006071,-0.00005918,-0.0000417,-0.00004673
6349,-0.149,-0.00006064,-0.00005886,-0.0000417,-0.00004673
6350,-0.15,-0.00006061,-0.00005886,-0.00004138,-0.00004673
6351,-0.151,-0.00006055,-0.00005886,-0.00004138,-0.00004673
6352,-0.152,-0.00006049,-0.00005854,-0.00004138,-0.00004673
6353,-0.153,-0.00006046,-0.00005854,-0.00004138,-0.00004641
6354,-0.154,-0.0000604,-0.00005854,-0.00004138,-0.00004641
6355,-0.155,-0.00006034,-0.00005822,-0.00004138,-0.00004641
6356,-0.156,-0.00006028,-0.00005822,-0.00004106,-0.00004641
6357,-0.157,-0.00006022,-0.00005822,-0.00004106,-0.00004609
6358,-0.158,-0.00006016,-0.00005822,-0.00004106,-0.00004609
6359,-0.159,-0.00006009,-0.0000579,-0.00004106,-0.00004609
6360,-0.16,-0.00006003,-0.0000579,-0.00004074,-0.00004609
6361,-0.161,-0.00005997,-0.0000579,-0.00004074,-0.00004609
6362,-0.162,-0.00005991,-0.00005758,-0.00004074,-0.00004609
6363,-0.163,-0.00005982,-0.00005758,-0.00004074,-0.00004577
6364,-0.164,-0.00005976,-0.00005726,-0.00004074,-0.00004577
6365,-0.165,-0.0000597,-0.00005726,-0.00004074,-0.00004577
6366,-0.166,-0.00005964,-0.00005726,-0.00004042,-0.00004577
6367,-0.167,-0.00005954,-0.00005694,-0.00004042,-0.00004577
6368,-0.168,-0.00005948,-0.00005694,-0.00004042,-0.00004577
6369,-0.169,-0.00005942,-0.00005694,-0.00004042,-0.00004544
6370,-0.17,-0.00005933,-0.00005662,-0.00004042,-0.00004544
6371,-0.171,-0.00005927,-0.00005662,-0.00004042,-0.00004544
6372,-0.172,-0.00005918,-0.00005662,-0.0000401,-0.00004544
6373,-0.173,-0.00005912,-0.0000563,-0.0000401,-0.00004512
6374,-0.174,-0.00005902,-0.0000563,-0.0000401,-0.00004512
6375,-0.175,-0.00005896,-0.0000563,-0.0000401,-0.00004512
6376,-0.176,-0.00005887,-0.0000563,-0.0000401,-0.00004512
6377,-0.177,-0.00005881,-0.00005598,-0.00003978,-0.00004512
6378,-0.178,-0.00005872,-0.00005598,-0.00003978,-0.00004512
6379,-0.179,-0.00005863,-0.00005566,-0.00003978,-0.0000448
6380,-0.18,-0.00005854,-0.00005566,-0.00003978,-0.0000448
6381,-0.181,-0.00005847,-0.00005566,-0.00003978,-0.0000448
6382,-0.182,-0.00005838,-0.00005566,-0.00003978,-0.0000448
6383,-0.183,-0.00005829,-0.00005534,-0.00003946,-0.00004448
6384,-0.184,-0.0000582,-0.00005534,-0.00003946,-0.00004448
6385,-0.185,-0.00005814,-0.00005534,-0.00003946,-0.00004448
6386,-0.186,-0.00005805,-0.00005534,-0.00003946,-0.00004448
6387,-0.187,-0.00005796,-0.00005502,-0.00003946,-0.00004448
6388,-0.188,-0.00005786,-0.00005502,-0.00003946,-0.00004448
6389,-0.189,-0.00005777,-0.0000547,-0.00003913,-0.00004448
6390,-0.19,-0.00005768,-0.0000547,-0.00003913,-0.00004416
6391,-0.191,-0.00005759,-0.0000547,-0.00003913,-0.00004416
6392,-0.192,-0.00005753,-0.00005438,-0.00003913,-0.00004416
6393,-0.193,-0.00005744,-0.00005438,-0.00003913,-0.00004416
6394,-0.194,-0.00005734,-0.00005438,-0.00003913,-0.00004416
6395,-0.195,-0.00005725,-0.00005438,-0.00003881,-0.00004416
6396,-0.196,-0.00005716,-0.00005406,-0.00003881,-0.00004416
6397,-0.197,-0.00005707,-0.00005406,-0.00003881,-0.00004384
6398,-0.198,-0.00005698,-0.00005406,-0.00003881,-0.00004384
6399,-0.199,-0.00005689,-0.00005374,-0.00003881,-0.00004384
6400,-0.2,-0.00005673,-0.00005278,-0.00003817,-0.00004032
6401,-0.199,-0.00005585,-0.00005182,-0.00003817,-0.00003968
6402,-0.198,-0.00005499,-0.00005118,-0.00003785,-0.00003904
6403,-0.197,-0.00005426,-0.00005054,-0.00003785,-0.00003872
6404,-0.196,-0.00005359,-0.0000499,-0.00003753,-0.0000384
6405,-0.195,-0.00005298,-0.00004958,-0.00003753,-0.00003808
6406,-0.194,-0.00005239,-0.00004894,-0.00003721,-0.00003808
6407,-0.193,-0.00005184,-0.00004862,-0.00003721,-0.00003776
6408,-0.192,-0.00005133,-0.00004798,-0.00003689,-0.00003744
6409,-0.191,-0.00005084,-0.00004766,-0.00003689,-0.00003744
6410,-0.19,-0.00005038,-0.00004734,-0.00003689,-0.00003712
6411,-0.189,-0.00004992,-0.00004702,-0.00003657,-0.0000368
6412,-0.188,-0.00004946,-0.00004638,-0.00003657,-0.0000368
6413,-0.187,-0.00004906,-0.00004638,-0.00003657,-0.00003648
6414,-0.186,-0.00004864,-0.00004606,-0.00003625,-0.00003648
6415,-0.185,-0.00004821,-0.00004574,-0.00003625,-0.00003616
6416,-0.184,-0.00004784,-0.00004542,-0.00003625,-0.00003616
6417,-0.183,-0.00004745,-0.0000451,-0.00003625,-0.00003584
6418,-0.182,-0.00004708,-0.00004478,-0.00003592,-0.00003584
6419,-0.181,-0.00004671,-0.00004446,-0.00003592,-0.00003552
6420,-0.18,-0.00004635,-0.00004414,-0.00003592,-0.00003552
6421,-0.179,-0.00004601,-0.00004382,-0.0000356,-0.0000352
6422,-0.178,-0.00004564,-0.0000435,-0.0000356,-0.0000352
6423,-0.177,-0.00004534,-0.0000435,-0.0000356,-0.0000352
6424,-0.176,-0.000045,-0.00004318,-0.00003528,-0.00003488
6425,-0.175,-0.00004466,-0.00004286,-0.00003528,-0.00003488
6426,-0.174,-0.00004436,-0.00004254,-0.00003528,-0.00003456
6427,-0.173,-0.00004402,-0.00004254,-0.00003528,-0.00003456
6428,-0.172,-0.00004372,-0.00004222,-0.00003496,-0.00003424
6429,-0.171,-0.00004344,-0.0000419,-0.00003496,-0.00003424
6430,-0.17,-0.00004314,-0.00004158,-0.00003496,-0.00003424
6431,-0.169,-0.00004283,-0.00004126,-0.00003496,-0.00003392
6432,-0.168,-0.00004256,-0.00004126,-0.00003464,-0.00003392
6433,-0.167,-0.00004225,-0.00004094,-0.00003464,-0.00003392
6434,-0.166,-0.00004198,-0.00004062,-0.00003464,-0.00003359
6435,-0.165,-0.0000417,-0.00004062,-0.00003464,-0.00003359
6436,-0.164,-0.00004143,-0.0000403,-0.00003432,-0.00003327
6437,-0.163,-0.00004115,-0.00003998,-0.00003432,-0.00003327
6438,-0.162,-0.00004091,-0.00003998,-0.00003432,-0.00003327
6439,-0.161,-0.00004063,-0.00003966,-0.00003432,-0.00003295
6440,-0.16,-0.00004036,-0.00003934,-0.000034,-0.00003295
6441,-0.159,-0.00004011,-0.00003934,-0.000034,-0.00003295
6442,-0.158,-0.00003987,-0.00003902,-0.000034,-0.00003263
6443,-0.157,-0.00003959,-0.00003902,-0.000034,-0.00003263
6444,-0.156,-0.00003935,-0.0000387,-0.00003368,-0.00003231
6445,-0.155,-0.0000391,-0.00003838,-0.00003368,-0.00003231
6446,-0.154,-0.00003886,-0.00003838,-0.00003368,-0.00003231
6447,-0.153,-0.00003862,-0.00003806,-0.00003368,-0.00003231
6448,-0.152,-0.00003837,-0.00003806,-0.00003368,-0.00003231
